day,vehicles_generated_day,session,assignment,connection_minute,full_minute,disconnection_minute,connection_timestamp,full_timestamp,disconnection_timestamp,energy_kwh
70,10,2,2,508,718,1026,2023-03-11 08:28:00,2023-03-11 11:58:00,2023-03-11 17:06:00,11.0
70,10,3,0,449,573,993,2023-03-11 07:29:00,2023-03-11 09:33:00,2023-03-11 16:33:00,8.0
70,10,4,2,537,754,988,2023-03-11 08:57:00,2023-03-11 12:34:00,2023-03-11 16:28:00,8.0
70,10,5,2,551,781,959,2023-03-11 09:11:00,2023-03-11 13:01:00,2023-03-11 15:59:00,17.0
70,10,6,2,482,799,1066,2023-03-11 08:02:00,2023-03-11 13:19:00,2023-03-11 17:46:00,16.0
70,10,7,3,614,933,938,2023-03-11 10:14:00,2023-03-11 15:33:00,2023-03-11 15:38:00,3.0
70,10,8,0,392,535,990,2023-03-11 06:32:00,2023-03-11 08:55:00,2023-03-11 16:30:00,5.0
70,10,9,4,601,722,734,2023-03-11 10:01:00,2023-03-11 12:02:00,2023-03-11 12:14:00,9.0
70,10,10,3,463,795,814,2023-03-11 07:43:00,2023-03-11 13:15:00,2023-03-11 13:34:00,13.0
71,8,1,2,517,752,941,2023-03-12 08:37:00,2023-03-12 12:32:00,2023-03-12 15:41:00,9.0
71,8,2,1,511,945,1126,2023-03-12 08:31:00,2023-03-12 15:45:00,2023-03-12 18:46:00,26.0
71,8,3,2,509,727,954,2023-03-12 08:29:00,2023-03-12 12:07:00,2023-03-12 15:54:00,7.0
71,8,4,3,633,775,776,2023-03-12 10:33:00,2023-03-12 12:55:00,2023-03-12 12:56:00,16.0
71,8,5,5,849,932,1113,2023-03-12 14:09:00,2023-03-12 15:32:00,2023-03-12 18:33:00,1.0
71,8,6,4,563,670,682,2023-03-12 09:23:00,2023-03-12 11:10:00,2023-03-12 11:22:00,5.0
71,8,7,2,453,642,1042,2023-03-12 07:33:00,2023-03-12 10:42:00,2023-03-12 17:22:00,15.0
71,8,8,0,520,589,975,2023-03-12 08:40:00,2023-03-12 09:49:00,2023-03-12 16:15:00,3.0
72,32,1,0,410,418,1095,2023-03-13 06:50:00,2023-03-13 06:58:00,2023-03-13 18:15:00,5.0
72,32,2,1,555,903,1028,2023-03-13 09:15:00,2023-03-13 15:03:00,2023-03-13 17:08:00,8.0
72,32,3,0,527,642,985,2023-03-13 08:47:00,2023-03-13 10:42:00,2023-03-13 16:25:00,7.0
72,32,4,2,466,608,1029,2023-03-13 07:46:00,2023-03-13 10:08:00,2023-03-13 17:09:00,15.0
72,32,5,2,570,781,1110,2023-03-13 09:30:00,2023-03-13 13:01:00,2023-03-13 18:30:00,4.0
72,32,6,2,554,779,838,2023-03-13 09:14:00,2023-03-13 12:59:00,2023-03-13 13:58:00,18.0
72,32,7,2,476,721,1079,2023-03-13 07:56:00,2023-03-13 12:01:00,2023-03-13 17:59:00,10.0
72,32,8,2,614,785,1148,2023-03-13 10:14:00,2023-03-13 13:05:00,2023-03-13 19:08:00,10.0
72,32,9,2,603,770,1032,2023-03-13 10:03:00,2023-03-13 12:50:00,2023-03-13 17:12:00,17.0
72,32,10,2,594,845,1146,2023-03-13 09:54:00,2023-03-13 14:05:00,2023-03-13 19:06:00,11.0
72,32,11,1,355,888,997,2023-03-13 05:55:00,2023-03-13 14:48:00,2023-03-13 16:37:00,29.0
72,32,12,1,526,947,1024,2023-03-13 08:46:00,2023-03-13 15:47:00,2023-03-13 17:04:00,18.0
72,32,13,1,626,880,1027,2023-03-13 10:26:00,2023-03-13 14:40:00,2023-03-13 17:07:00,14.0
72,32,14,2,452,621,1063,2023-03-13 07:32:00,2023-03-13 10:21:00,2023-03-13 17:43:00,5.0
72,32,15,2,517,779,974,2023-03-13 08:37:00,2023-03-13 12:59:00,2023-03-13 16:14:00,11.0
72,32,16,2,445,601,1085,2023-03-13 07:25:00,2023-03-13 10:01:00,2023-03-13 18:05:00,14.0
72,32,17,2,508,706,1052,2023-03-13 08:28:00,2023-03-13 11:46:00,2023-03-13 17:32:00,9.0
72,32,18,5,802,835,992,2023-03-13 13:22:00,2023-03-13 13:55:00,2023-03-13 16:32:00,4.0
72,32,19,4,480,539,705,2023-03-13 08:00:00,2023-03-13 08:59:00,2023-03-13 11:45:00,10.0
72,32,20,2,610,807,1001,2023-03-13 10:10:00,2023-03-13 13:27:00,2023-03-13 16:41:00,11.0
72,32,21,0,448,517,1080,2023-03-13 07:28:00,2023-03-13 08:37:00,2023-03-13 18:00:00,6.0
72,32,22,4,572,686,747,2023-03-13 09:32:00,2023-03-13 11:26:00,2023-03-13 12:27:00,6.0
72,32,23,0,468,602,920,2023-03-13 07:48:00,2023-03-13 10:02:00,2023-03-13 15:20:00,4.0
72,32,24,1,532,966,1149,2023-03-13 08:52:00,2023-03-13 16:06:00,2023-03-13 19:09:00,31.0
72,32,25,4,561,604,720,2023-03-13 09:21:00,2023-03-13 10:04:00,2023-03-13 12:00:00,9.0
72,32,26,1,628,947,1131,2023-03-13 10:28:00,2023-03-13 15:47:00,2023-03-13 18:51:00,27.0
72,32,27,2,514,796,955,2023-03-13 08:34:00,2023-03-13 13:16:00,2023-03-13 15:55:00,10.0
72,32,28,3,522,1124,1138,2023-03-13 08:42:00,2023-03-13 18:44:00,2023-03-13 18:58:00,4.0
72,32,29,2,502,704,933,2023-03-13 08:22:00,2023-03-13 11:44:00,2023-03-13 15:33:00,15.0
72,32,30,2,518,716,1189,2023-03-13 08:38:00,2023-03-13 11:56:00,2023-03-13 19:49:00,11.0
72,32,31,5,809,918,1010,2023-03-13 13:29:00,2023-03-13 15:18:00,2023-03-13 16:50:00,13.0
72,32,32,2,475,630,1060,2023-03-13 07:55:00,2023-03-13 10:30:00,2023-03-13 17:40:00,11.0
73,31,1,3,558,1053,1068,2023-03-14 09:18:00,2023-03-14 17:33:00,2023-03-14 17:48:00,12.0
73,31,2,0,599,727,1005,2023-03-14 09:59:00,2023-03-14 12:07:00,2023-03-14 16:45:00,5.0
73,31,3,3,457,1008,1012,2023-03-14 07:37:00,2023-03-14 16:48:00,2023-03-14 16:52:00,8.0
73,31,4,1,469,804,1023,2023-03-14 07:49:00,2023-03-14 13:24:00,2023-03-14 17:03:00,16.0
73,31,5,2,588,773,1101,2023-03-14 09:48:00,2023-03-14 12:53:00,2023-03-14 18:21:00,10.0
73,31,6,5,723,895,1039,2023-03-14 12:03:00,2023-03-14 14:55:00,2023-03-14 17:19:00,4.0
73,31,7,4,586,737,757,2023-03-14 09:46:00,2023-03-14 12:17:00,2023-03-14 12:37:00,4.0
73,31,8,1,523,890,1038,2023-03-14 08:43:00,2023-03-14 14:50:00,2023-03-14 17:18:00,8.0
73,31,9,2,541,782,964,2023-03-14 09:01:00,2023-03-14 13:02:00,2023-03-14 16:04:00,8.0
73,31,10,2,435,773,867,2023-03-14 07:15:00,2023-03-14 12:53:00,2023-03-14 14:27:00,6.0
73,31,11,0,484,601,961,2023-03-14 08:04:00,2023-03-14 10:01:00,2023-03-14 16:01:00,4.0
73,31,12,2,377,650,966,2023-03-14 06:17:00,2023-03-14 10:50:00,2023-03-14 16:06:00,13.0
73,31,13,2,524,723,953,2023-03-14 08:44:00,2023-03-14 12:03:00,2023-03-14 15:53:00,10.0
73,31,14,3,732,1004,1019,2023-03-14 12:12:00,2023-03-14 16:44:00,2023-03-14 16:59:00,12.0
73,31,15,4,393,591,750,2023-03-14 06:33:00,2023-03-14 09:51:00,2023-03-14 12:30:00,1.0
73,31,16,0,555,646,904,2023-03-14 09:15:00,2023-03-14 10:46:00,2023-03-14 15:04:00,4.0
73,31,17,2,562,790,933,2023-03-14 09:22:00,2023-03-14 13:10:00,2023-03-14 15:33:00,12.0
73,31,18,2,517,708,971,2023-03-14 08:37:00,2023-03-14 11:48:00,2023-03-14 16:11:00,14.0
73,31,19,0,479,563,1044,2023-03-14 07:59:00,2023-03-14 09:23:00,2023-03-14 17:24:00,7.0
73,31,20,3,449,1015,1037,2023-03-14 07:29:00,2023-03-14 16:55:00,2023-03-14 17:17:00,7.0
73,31,21,1,541,893,1054,2023-03-14 09:01:00,2023-03-14 14:53:00,2023-03-14 17:34:00,13.0
73,31,22,4,451,667,703,2023-03-14 07:31:00,2023-03-14 11:07:00,2023-03-14 11:43:00,2.0
73,31,23,2,576,769,968,2023-03-14 09:36:00,2023-03-14 12:49:00,2023-03-14 16:08:00,10.0
73,31,24,0,484,535,1026,2023-03-14 08:04:00,2023-03-14 08:55:00,2023-03-14 17:06:00,3.0
73,31,25,5,720,744,968,2023-03-14 12:00:00,2023-03-14 12:24:00,2023-03-14 16:08:00,2.0
73,31,26,2,458,649,965,2023-03-14 07:38:00,2023-03-14 10:49:00,2023-03-14 16:05:00,10.0
73,31,27,4,525,620,754,2023-03-14 08:45:00,2023-03-14 10:20:00,2023-03-14 12:34:00,6.0
73,31,28,5,829,1058,1110,2023-03-14 13:49:00,2023-03-14 17:38:00,2023-03-14 18:30:00,5.0
73,31,29,0,523,701,975,2023-03-14 08:43:00,2023-03-14 11:41:00,2023-03-14 16:15:00,6.0
73,31,30,3,520,1135,1150,2023-03-14 08:40:00,2023-03-14 18:55:00,2023-03-14 19:10:00,12.0
73,31,31,0,485,646,1043,2023-03-14 08:05:00,2023-03-14 10:46:00,2023-03-14 17:23:00,4.0
74,33,1,4,531,665,899,2023-03-15 08:51:00,2023-03-15 11:05:00,2023-03-15 14:59:00,8.0
74,33,2,2,447,631,1078,2023-03-15 07:27:00,2023-03-15 10:31:00,2023-03-15 17:58:00,3.0
74,33,3,5,743,930,1219,2023-03-15 12:23:00,2023-03-15 15:30:00,2023-03-15 20:19:00,11.0
74,33,4,4,560,650,688,2023-03-15 09:20:00,2023-03-15 10:50:00,2023-03-15 11:28:00,14.0
74,33,5,1,493,913,996,2023-03-15 08:13:00,2023-03-15 15:13:00,2023-03-15 16:36:00,31.0
74,33,6,1,503,949,1002,2023-03-15 08:23:00,2023-03-15 15:49:00,2023-03-15 16:42:00,10.0
74,33,7,2,620,815,1110,2023-03-15 10:20:00,2023-03-15 13:35:00,2023-03-15 18:30:00,12.0
74,33,8,0,495,553,959,2023-03-15 08:15:00,2023-03-15 09:13:00,2023-03-15 15:59:00,8.0
74,33,9,4,376,427,610,2023-03-15 06:16:00,2023-03-15 07:07:00,2023-03-15 10:10:00,7.0
74,33,10,0,487,594,1066,2023-03-15 08:07:00,2023-03-15 09:54:00,2023-03-15 17:46:00,7.0
74,33,11,1,530,972,1101,2023-03-15 08:50:00,2023-03-15 16:12:00,2023-03-15 18:21:00,5.0
74,33,12,3,592,931,941,2023-03-15 09:52:00,2023-03-15 15:31:00,2023-03-15 15:41:00,13.0
74,33,13,2,423,733,1028,2023-03-15 07:03:00,2023-03-15 12:13:00,2023-03-15 17:08:00,11.0
74,33,14,4,449,607,678,2023-03-15 07:29:00,2023-03-15 10:07:00,2023-03-15 11:18:00,7.0
74,33,15,2,480,795,823,2023-03-15 08:00:00,2023-03-15 13:15:00,2023-03-15 13:43:00,13.0
74,33,16,2,593,782,1106,2023-03-15 09:53:00,2023-03-15 13:02:00,2023-03-15 18:26:00,11.0
74,33,17,5,821,909,938,2023-03-15 13:41:00,2023-03-15 15:09:00,2023-03-15 15:38:00,7.0
74,33,18,1,402,963,994,2023-03-15 06:42:00,2023-03-15 16:03:00,2023-03-15 16:34:00,32.0
74,33,19,1,528,867,1026,2023-03-15 08:48:00,2023-03-15 14:27:00,2023-03-15 17:06:00,17.0
74,33,20,0,559,698,982,2023-03-15 09:19:00,2023-03-15 11:38:00,2023-03-15 16:22:00,4.0
74,33,21,5,785,964,1065,2023-03-15 13:05:00,2023-03-15 16:04:00,2023-03-15 17:45:00,4.0
74,33,22,1,613,991,1164,2023-03-15 10:13:00,2023-03-15 16:31:00,2023-03-15 19:24:00,6.0
74,33,23,4,639,718,746,2023-03-15 10:39:00,2023-03-15 11:58:00,2023-03-15 12:26:00,7.0
74,33,24,2,516,763,1019,2023-03-15 08:36:00,2023-03-15 12:43:00,2023-03-15 16:59:00,6.0
74,33,25,3,516,1155,1179,2023-03-15 08:36:00,2023-03-15 19:15:00,2023-03-15 19:39:00,7.0
74,33,26,1,569,932,1137,2023-03-15 09:29:00,2023-03-15 15:32:00,2023-03-15 18:57:00,24.0
74,33,27,2,526,809,908,2023-03-15 08:46:00,2023-03-15 13:29:00,2023-03-15 15:08:00,13.0
74,33,28,3,359,610,612,2023-03-15 05:59:00,2023-03-15 10:10:00,2023-03-15 10:12:00,14.0
74,33,29,5,844,951,1047,2023-03-15 14:04:00,2023-03-15 15:51:00,2023-03-15 17:27:00,16.0
74,33,30,2,541,842,878,2023-03-15 09:01:00,2023-03-15 14:02:00,2023-03-15 14:38:00,12.0
74,33,31,2,577,771,927,2023-03-15 09:37:00,2023-03-15 12:51:00,2023-03-15 15:27:00,15.0
74,33,32,4,459,617,694,2023-03-15 07:39:00,2023-03-15 10:17:00,2023-03-15 11:34:00,8.0
74,33,33,1,475,947,976,2023-03-15 07:55:00,2023-03-15 15:47:00,2023-03-15 16:16:00,16.0
75,32,1,1,296,903,929,2023-03-16 04:56:00,2023-03-16 15:03:00,2023-03-16 15:29:00,7.0
75,32,2,2,618,904,1027,2023-03-16 10:18:00,2023-03-16 15:04:00,2023-03-16 17:07:00,14.0
75,32,3,5,913,987,1130,2023-03-16 15:13:00,2023-03-16 16:27:00,2023-03-16 18:50:00,3.0
75,32,4,3,586,1014,1041,2023-03-16 09:46:00,2023-03-16 16:54:00,2023-03-16 17:21:00,13.0
75,32,5,1,585,925,1046,2023-03-16 09:45:00,2023-03-16 15:25:00,2023-03-16 17:26:00,34.0
75,32,6,2,492,647,959,2023-03-16 08:12:00,2023-03-16 10:47:00,2023-03-16 15:59:00,10.0
75,32,7,1,578,816,1069,2023-03-16 09:38:00,2023-03-16 13:36:00,2023-03-16 17:49:00,33.0
75,32,8,1,562,892,1121,2023-03-16 09:22:00,2023-03-16 14:52:00,2023-03-16 18:41:00,1.0
75,32,9,3,469,984,987,2023-03-16 07:49:00,2023-03-16 16:24:00,2023-03-16 16:27:00,15.0
75,32,10,2,441,756,929,2023-03-16 07:21:00,2023-03-16 12:36:00,2023-03-16 15:29:00,12.0
75,32,11,2,526,801,1006,2023-03-16 08:46:00,2023-03-16 13:21:00,2023-03-16 16:46:00,11.0
75,32,12,2,445,686,907,2023-03-16 07:25:00,2023-03-16 11:26:00,2023-03-16 15:07:00,16.0
75,32,13,2,609,853,904,2023-03-16 10:09:00,2023-03-16 14:13:00,2023-03-16 15:04:00,23.0
75,32,14,4,527,656,730,2023-03-16 08:47:00,2023-03-16 10:56:00,2023-03-16 12:10:00,4.0
75,32,15,4,479,589,714,2023-03-16 07:59:00,2023-03-16 09:49:00,2023-03-16 11:54:00,8.0
75,32,16,1,566,862,960,2023-03-16 09:26:00,2023-03-16 14:22:00,2023-03-16 16:00:00,18.0
75,32,17,4,463,608,689,2023-03-16 07:43:00,2023-03-16 10:08:00,2023-03-16 11:29:00,1.0
75,32,18,4,432,582,641,2023-03-16 07:12:00,2023-03-16 09:42:00,2023-03-16 10:41:00,4.0
75,32,19,4,516,648,724,2023-03-16 08:36:00,2023-03-16 10:48:00,2023-03-16 12:04:00,10.0
75,32,20,0,551,615,1013,2023-03-16 09:11:00,2023-03-16 10:15:00,2023-03-16 16:53:00,6.0
75,32,21,4,514,636,805,2023-03-16 08:34:00,2023-03-16 10:36:00,2023-03-16 13:25:00,7.0
75,32,22,2,483,666,846,2023-03-16 08:03:00,2023-03-16 11:06:00,2023-03-16 14:06:00,17.0
75,32,23,1,385,906,929,2023-03-16 06:25:00,2023-03-16 15:06:00,2023-03-16 15:29:00,3.0
75,32,24,4,493,650,725,2023-03-16 08:13:00,2023-03-16 10:50:00,2023-03-16 12:05:00,7.0
75,32,25,3,561,881,894,2023-03-16 09:21:00,2023-03-16 14:41:00,2023-03-16 14:54:00,12.0
75,32,26,2,523,776,1060,2023-03-16 08:43:00,2023-03-16 12:56:00,2023-03-16 17:40:00,11.0
75,32,27,5,750,860,994,2023-03-16 12:30:00,2023-03-16 14:20:00,2023-03-16 16:34:00,4.0
75,32,28,5,758,828,879,2023-03-16 12:38:00,2023-03-16 13:48:00,2023-03-16 14:39:00,8.0
75,32,29,2,504,794,917,2023-03-16 08:24:00,2023-03-16 13:14:00,2023-03-16 15:17:00,12.0
75,32,30,2,367,618,990,2023-03-16 06:07:00,2023-03-16 10:18:00,2023-03-16 16:30:00,8.0
75,32,31,4,648,765,869,2023-03-16 10:48:00,2023-03-16 12:45:00,2023-03-16 14:29:00,5.0
75,32,32,3,527,1011,1032,2023-03-16 08:47:00,2023-03-16 16:51:00,2023-03-16 17:12:00,9.0
76,29,1,2,482,740,908,2023-03-17 08:02:00,2023-03-17 12:20:00,2023-03-17 15:08:00,13.0
76,29,2,2,342,577,898,2023-03-17 05:42:00,2023-03-17 09:37:00,2023-03-17 14:58:00,16.0
76,29,3,4,555,696,792,2023-03-17 09:15:00,2023-03-17 11:36:00,2023-03-17 13:12:00,8.0
76,29,4,4,438,519,664,2023-03-17 07:18:00,2023-03-17 08:39:00,2023-03-17 11:04:00,10.0
76,29,5,1,459,911,1027,2023-03-17 07:39:00,2023-03-17 15:11:00,2023-03-17 17:07:00,33.0
76,29,6,1,514,855,1034,2023-03-17 08:34:00,2023-03-17 14:15:00,2023-03-17 17:14:00,38.0
76,29,7,0,492,608,1005,2023-03-17 08:12:00,2023-03-17 10:08:00,2023-03-17 16:45:00,5.0
76,29,8,5,752,947,1070,2023-03-17 12:32:00,2023-03-17 15:47:00,2023-03-17 17:50:00,8.0
76,29,9,4,610,789,825,2023-03-17 10:10:00,2023-03-17 13:09:00,2023-03-17 13:45:00,6.0
76,29,10,2,579,748,1018,2023-03-17 09:39:00,2023-03-17 12:28:00,2023-03-17 16:58:00,12.0
76,29,11,0,551,650,926,2023-03-17 09:11:00,2023-03-17 10:50:00,2023-03-17 15:26:00,9.0
76,29,12,3,456,965,981,2023-03-17 07:36:00,2023-03-17 16:05:00,2023-03-17 16:21:00,9.0
76,29,13,1,576,903,1107,2023-03-17 09:36:00,2023-03-17 15:03:00,2023-03-17 18:27:00,30.0
76,29,14,4,601,761,873,2023-03-17 10:01:00,2023-03-17 12:41:00,2023-03-17 14:33:00,3.0
76,29,15,3,540,941,954,2023-03-17 09:00:00,2023-03-17 15:41:00,2023-03-17 15:54:00,12.0
76,29,16,0,529,680,869,2023-03-17 08:49:00,2023-03-17 11:20:00,2023-03-17 14:29:00,8.0
76,29,17,1,492,916,973,2023-03-17 08:12:00,2023-03-17 15:16:00,2023-03-17 16:13:00,19.0
76,29,18,1,401,933,1042,2023-03-17 06:41:00,2023-03-17 15:33:00,2023-03-17 17:22:00,23.0
76,29,19,5,850,976,1204,2023-03-17 14:10:00,2023-03-17 16:16:00,2023-03-17 20:04:00,8.0
76,29,20,2,391,675,901,2023-03-17 06:31:00,2023-03-17 11:15:00,2023-03-17 15:01:00,11.0
76,29,21,0,574,696,931,2023-03-17 09:34:00,2023-03-17 11:36:00,2023-03-17 15:31:00,6.0
76,29,22,0,438,540,937,2023-03-17 07:18:00,2023-03-17 09:00:00,2023-03-17 15:37:00,5.0
76,29,23,1,541,980,1052,2023-03-17 09:01:00,2023-03-17 16:20:00,2023-03-17 17:32:00,23.0
76,29,24,2,502,728,958,2023-03-17 08:22:00,2023-03-17 12:08:00,2023-03-17 15:58:00,10.0
76,29,25,1,448,872,1055,2023-03-17 07:28:00,2023-03-17 14:32:00,2023-03-17 17:35:00,47.0
76,29,26,2,554,727,1073,2023-03-17 09:14:00,2023-03-17 12:07:00,2023-03-17 17:53:00,11.0
76,29,27,2,542,750,892,2023-03-17 09:02:00,2023-03-17 12:30:00,2023-03-17 14:52:00,16.0
76,29,28,2,508,754,902,2023-03-17 08:28:00,2023-03-17 12:34:00,2023-03-17 15:02:00,5.0
76,29,29,1,513,825,902,2023-03-17 08:33:00,2023-03-17 13:45:00,2023-03-17 15:02:00,18.0
77,9,1,2,565,915,1097,2023-03-18 09:25:00,2023-03-18 15:15:00,2023-03-18 18:17:00,7.0
77,9,2,2,617,876,1033,2023-03-18 10:17:00,2023-03-18 14:36:00,2023-03-18 17:13:00,8.0
77,9,3,3,563,1004,1008,2023-03-18 09:23:00,2023-03-18 16:44:00,2023-03-18 16:48:00,8.0
77,9,4,2,471,746,985,2023-03-18 07:51:00,2023-03-18 12:26:00,2023-03-18 16:25:00,18.0
77,9,5,1,409,847,961,2023-03-18 06:49:00,2023-03-18 14:07:00,2023-03-18 16:01:00,23.0
77,9,6,1,422,872,894,2023-03-18 07:02:00,2023-03-18 14:32:00,2023-03-18 14:54:00,11.0
77,9,7,0,512,675,1036,2023-03-18 08:32:00,2023-03-18 11:15:00,2023-03-18 17:16:00,4.0
77,9,8,2,555,749,1183,2023-03-18 09:15:00,2023-03-18 12:29:00,2023-03-18 19:43:00,22.0
77,9,9,2,538,825,1205,2023-03-18 08:58:00,2023-03-18 13:45:00,2023-03-18 20:05:00,12.0
78,6,1,4,607,789,857,2023-03-19 10:07:00,2023-03-19 13:09:00,2023-03-19 14:17:00,2.0
78,6,2,0,437,524,983,2023-03-19 07:17:00,2023-03-19 08:44:00,2023-03-19 16:23:00,5.0
78,6,3,3,464,882,891,2023-03-19 07:44:00,2023-03-19 14:42:00,2023-03-19 14:51:00,8.0
78,6,4,1,551,1021,1093,2023-03-19 09:11:00,2023-03-19 17:01:00,2023-03-19 18:13:00,25.0
78,6,5,2,475,785,843,2023-03-19 07:55:00,2023-03-19 13:05:00,2023-03-19 14:03:00,12.0
78,6,6,3,242,864,870,2023-03-19 04:02:00,2023-03-19 14:24:00,2023-03-19 14:30:00,20.0
79,29,1,2,514,687,976,2023-03-20 08:34:00,2023-03-20 11:27:00,2023-03-20 16:16:00,7.0
79,29,2,2,417,685,926,2023-03-20 06:57:00,2023-03-20 11:25:00,2023-03-20 15:26:00,5.0
79,29,3,5,739,831,1028,2023-03-20 12:19:00,2023-03-20 13:51:00,2023-03-20 17:08:00,9.0
79,29,4,4,420,677,839,2023-03-20 07:00:00,2023-03-20 11:17:00,2023-03-20 13:59:00,10.0
79,29,5,2,558,786,1035,2023-03-20 09:18:00,2023-03-20 13:06:00,2023-03-20 17:15:00,11.0
79,29,6,1,546,898,980,2023-03-20 09:06:00,2023-03-20 14:58:00,2023-03-20 16:20:00,24.0
79,29,7,5,805,907,1037,2023-03-20 13:25:00,2023-03-20 15:07:00,2023-03-20 17:17:00,5.0
79,29,8,2,544,692,1132,2023-03-20 09:04:00,2023-03-20 11:32:00,2023-03-20 18:52:00,14.0
79,29,9,2,547,763,1180,2023-03-20 09:07:00,2023-03-20 12:43:00,2023-03-20 19:40:00,11.0
79,29,10,2,589,733,973,2023-03-20 09:49:00,2023-03-20 12:13:00,2023-03-20 16:13:00,12.0
79,29,11,4,477,577,770,2023-03-20 07:57:00,2023-03-20 09:37:00,2023-03-20 12:50:00,14.0
79,29,12,2,428,738,921,2023-03-20 07:08:00,2023-03-20 12:18:00,2023-03-20 15:21:00,7.0
79,29,13,1,397,837,905,2023-03-20 06:37:00,2023-03-20 13:57:00,2023-03-20 15:05:00,16.0
79,29,14,3,597,823,833,2023-03-20 09:57:00,2023-03-20 13:43:00,2023-03-20 13:53:00,17.0
79,29,15,2,374,599,925,2023-03-20 06:14:00,2023-03-20 09:59:00,2023-03-20 15:25:00,12.0
79,29,16,2,369,588,939,2023-03-20 06:09:00,2023-03-20 09:48:00,2023-03-20 15:39:00,12.0
79,29,17,4,590,707,798,2023-03-20 09:50:00,2023-03-20 11:47:00,2023-03-20 13:18:00,10.0
79,29,18,0,475,588,935,2023-03-20 07:55:00,2023-03-20 09:48:00,2023-03-20 15:35:00,3.0
79,29,19,4,494,617,621,2023-03-20 08:14:00,2023-03-20 10:17:00,2023-03-20 10:21:00,7.0
79,29,20,2,550,796,926,2023-03-20 09:10:00,2023-03-20 13:16:00,2023-03-20 15:26:00,11.0
79,29,21,4,514,682,732,2023-03-20 08:34:00,2023-03-20 11:22:00,2023-03-20 12:12:00,8.0
79,29,22,2,573,797,1026,2023-03-20 09:33:00,2023-03-20 13:17:00,2023-03-20 17:06:00,7.0
79,29,23,2,493,739,1014,2023-03-20 08:13:00,2023-03-20 12:19:00,2023-03-20 16:54:00,14.0
79,29,24,1,486,921,950,2023-03-20 08:06:00,2023-03-20 15:21:00,2023-03-20 15:50:00,22.0
79,29,25,2,478,745,1108,2023-03-20 07:58:00,2023-03-20 12:25:00,2023-03-20 18:28:00,15.0
79,29,26,1,621,988,1023,2023-03-20 10:21:00,2023-03-20 16:28:00,2023-03-20 17:03:00,15.0
79,29,27,1,601,921,1024,2023-03-20 10:01:00,2023-03-20 15:21:00,2023-03-20 17:04:00,25.0
79,29,28,0,490,603,958,2023-03-20 08:10:00,2023-03-20 10:03:00,2023-03-20 15:58:00,6.0
79,29,29,5,750,865,1038,2023-03-20 12:30:00,2023-03-20 14:25:00,2023-03-20 17:18:00,14.0
80,32,1,2,496,740,906,2023-03-21 08:16:00,2023-03-21 12:20:00,2023-03-21 15:06:00,11.0
80,32,2,2,556,751,1119,2023-03-21 09:16:00,2023-03-21 12:31:00,2023-03-21 18:39:00,12.0
80,32,3,1,509,864,1096,2023-03-21 08:29:00,2023-03-21 14:24:00,2023-03-21 18:16:00,15.0
80,32,4,2,521,731,1093,2023-03-21 08:41:00,2023-03-21 12:11:00,2023-03-21 18:13:00,13.0
80,32,5,1,593,949,1112,2023-03-21 09:53:00,2023-03-21 15:49:00,2023-03-21 18:32:00,16.0
80,32,6,4,569,704,805,2023-03-21 09:29:00,2023-03-21 11:44:00,2023-03-21 13:25:00,0.0
80,32,7,1,464,904,979,2023-03-21 07:44:00,2023-03-21 15:04:00,2023-03-21 16:19:00,14.0
80,32,8,2,489,740,842,2023-03-21 08:09:00,2023-03-21 12:20:00,2023-03-21 14:02:00,16.0
80,32,9,0,453,590,1057,2023-03-21 07:33:00,2023-03-21 09:50:00,2023-03-21 17:37:00,6.0
80,32,10,4,499,758,839,2023-03-21 08:19:00,2023-03-21 12:38:00,2023-03-21 13:59:00,5.0
80,32,11,4,485,559,673,2023-03-21 08:05:00,2023-03-21 09:19:00,2023-03-21 11:13:00,6.0
80,32,12,1,545,902,1025,2023-03-21 09:05:00,2023-03-21 15:02:00,2023-03-21 17:05:00,11.0
80,32,13,4,576,787,794,2023-03-21 09:36:00,2023-03-21 13:07:00,2023-03-21 13:14:00,8.0
80,32,14,2,519,729,983,2023-03-21 08:39:00,2023-03-21 12:09:00,2023-03-21 16:23:00,14.0
80,32,15,2,556,761,1042,2023-03-21 09:16:00,2023-03-21 12:41:00,2023-03-21 17:22:00,10.0
80,32,16,5,726,861,1112,2023-03-21 12:06:00,2023-03-21 14:21:00,2023-03-21 18:32:00,2.0
80,32,17,2,512,746,1013,2023-03-21 08:32:00,2023-03-21 12:26:00,2023-03-21 16:53:00,15.0
80,32,18,4,559,603,726,2023-03-21 09:19:00,2023-03-21 10:03:00,2023-03-21 12:06:00,4.0
80,32,19,3,477,1222,1243,2023-03-21 07:57:00,2023-03-21 20:22:00,2023-03-21 20:43:00,9.0
80,32,20,5,815,1008,1176,2023-03-21 13:35:00,2023-03-21 16:48:00,2023-03-21 19:36:00,13.0
80,32,21,1,409,904,980,2023-03-21 06:49:00,2023-03-21 15:04:00,2023-03-21 16:20:00,22.0
80,32,22,2,412,638,953,2023-03-21 06:52:00,2023-03-21 10:38:00,2023-03-21 15:53:00,12.0
80,32,23,1,583,959,1130,2023-03-21 09:43:00,2023-03-21 15:59:00,2023-03-21 18:50:00,26.0
80,32,24,2,576,895,919,2023-03-21 09:36:00,2023-03-21 14:55:00,2023-03-21 15:19:00,17.0
